customer_id,segment_true,region,signup_date
CUST02348,One-time,Hyderabad,2024-10-11
CUST02349,Loyal,Pune,2025-01-01
CUST02350,Loyal,Mumbai,2024-06-05
CUST02351,Loyal,Chennai,2024-03-02
CUST02352,One-time,Hyderabad,2024-01-03
CUST02353,Regular,Pune,2024-06-06
CUST02354,Occasional,Pune,2024-02-20
CUST02355,Regular,Chennai,2025-01-21
CUST02356,Occasional,Chennai,2025-03-02
CUST02357,Regular,Bengaluru,2025-03-05
CUST02358,Occasional,Delhi NCR,2025-02-07
CUST02359,One-time,Delhi NCR,2024-09-13
CUST02360,Regular,Hyderabad,2024-05-22
CUST02361,One-time,Pune,2024-07-14
CUST02362,Loyal,Mumbai,2024-04-23
CUST02363,Regular,Mumbai,2025-01-03
CUST02364,One-time,Chennai,2024-07-10
CUST02365,Occasional,Chennai,2024-06-17
CUST02366,Occasional,Kolkata,2024-10-29
CUST02367,Regular,Bengaluru,2024-06-12
CUST02368,Regular,Hyderabad,2024-06-05
CUST02369,Regular,Hyderabad,2024-04-09
CUST02370,Occasional,Delhi NCR,2024-01-30
CUST02371,Regular,Mumbai,2024-01-17
CUST02372,Regular,Kolkata,2024-06-25
CUST02373,Regular,Mumbai,2025-03-11
CUST02374,Regular,Bengaluru,2024-04-24
CUST02375,Regular,Pune,2024-10-07
CUST02376,Loyal,Pune,2024-05-22
CUST02377,One-time,Delhi NCR,2024-05-12
CUST02378,Occasional,Hyderabad,2024-03-12
CUST02379,Loyal,Mumbai,2024-09-03
CUST02380,Occasional,Hyderabad,2024-10-15
CUST02381,One-time,Mumbai,2024-06-02
CUST02382,Regular,Pune,2024-08-18
CUST02383,Regular,Hyderabad,2024-07-27
CUST02384,Loyal,Mumbai,2024-04-28
CUST02385,Loyal,Delhi NCR,2024-10-29
CUST02386,Occasional,Hyderabad,2024-08-30
CUST02387,One-time,Mumbai,2024-01-29
CUST02388,Loyal,Mumbai,2024-08-03
CUST02389,Occasional,Bengaluru,2024-06-19
CUST02390,Loyal,Kolkata,2024-12-14
CUST02391,Occasional,Bengaluru,2024-05-14
CUST02392,Occasional,Delhi NCR,2025-02-22
CUST02393,Regular,Kolkata,2024-09-26
CUST02394,Loyal,Bengaluru,2024-02-27
CUST02395,Occasional,Bengaluru,2024-06-25
CUST02396,One-time,Delhi NCR,2025-01-22
CUST02397,Regular,Delhi NCR,2024-04-21
CUST02398,Regular,Delhi NCR,2024-11-04
CUST02399,Loyal,Pune,2024-12-09
CUST02400,Occasional,Mumbai,2024-10-30
CUST02401,Occasional,Pune,2024-02-09
CUST02402,Occasional,Mumbai,2024-06-12
CUST02403,Occasional,Delhi NCR,2024-06-01
CUST02404,One-time,Mumbai,2024-05-30
CUST02405,One-time,Bengaluru,2025-01-20
CUST02406,Regular,Hyderabad,2024-01-03
CUST02407,Occasional,Delhi NCR,2024-08-24
CUST02408,Regular,Mumbai,2025-03-06
CUST02409,Regular,Delhi NCR,2025-01-18
CUST02410,One-time,Hyderabad,2024-09-22
CUST02411,Occasional,Delhi NCR,2025-03-13
CUST02412,One-time,Hyderabad,2024-06-25
CUST02413,Regular,Delhi NCR,2024-09-24
CUST02414,Occasional,Mumbai,2024-08-26
CUST02415,Regular,Hyderabad,2024-01-21
CUST02416,Loyal,Bengaluru,2024-01-18
CUST02417,Regular,Mumbai,2025-01-27
CUST02418,Occasional,Kolkata,2024-03-17
CUST02419,Loyal,Mumbai,2024-06-04
CUST02420,One-time,Delhi NCR,2024-09-30
CUST02421,Loyal,Delhi NCR,2024-09-09
CUST02422,Regular,Bengaluru,2024-08-13
CUST02423,Occasional,Hyderabad,2025-03-04
CUST02424,Loyal,Mumbai,2024-12-10
CUST02425,One-time,Kolkata,2025-02-16
CUST02426,Occasional,Pune,2024-10-15
CUST02427,Loyal,Kolkata,2025-03-04
CUST02428,Occasional,Hyderabad,2024-09-20
CUST02429,Occasional,Chennai,2024-08-25
CUST02430,Occasional,Pune,2024-12-23
CUST02431,One-time,Delhi NCR,2025-01-15
CUST02432,Occasional,Bengaluru,2024-01-30
CUST02433,Occasional,Pune,2025-02-02
CUST02434,Regular,Bengaluru,2024-10-29
CUST02435,Occasional,Hyderabad,2025-01-28
CUST02436,One-time,Mumbai,2024-11-09
CUST02437,Occasional,Hyderabad,2025-02-09
CUST02438,Occasional,Mumbai,2024-04-30
CUST02439,Regular,Kolkata,2024-03-23
CUST02440,Occasional,Mumbai,2024-03-26
CUST02441,One-time,Mumbai,2024-04-20
CUST02442,Regular,Hyderabad,2024-04-03
CUST02443,Regular,Hyderabad,2024-07-12
CUST02444,Occasional,Hyderabad,2024-03-27
CUST02445,Regular,Kolkata,2024-03-10
CUST02446,Occasional,Delhi NCR,2024-08-17
CUST02447,Loyal,Hyderabad,2024-12-13
CUST02448,Regular,Delhi NCR,2024-02-29
CUST02449,Occasional,Bengaluru,2024-08-11
CUST02450,Occasional,Bengaluru,2024-10-15
CUST02451,Occasional,Mumbai,2024-11-05
CUST02452,Occasional,Bengaluru,2024-02-16
CUST02453,Occasional,Hyderabad,2024-11-17
CUST02454,Occasional,Mumbai,2024-01-12
CUST02455,Occasional,Kolkata,2024-04-13
CUST02456,Occasional,Bengaluru,2024-05-19
CUST02457,Occasional,Mumbai,2025-01-08
CUST02458,Loyal,Pune,2024-03-25
CUST02459,Regular,Mumbai,2024-12-08
CUST02460,Occasional,Mumbai,2025-03-09
CUST02461,One-time,Pune,2025-02-24
CUST02462,Occasional,Mumbai,2024-05-12
CUST02463,Loyal,Mumbai,2024-02-11
CUST02464,Occasional,Hyderabad,2024-04-07
CUST02465,Regular,Mumbai,2024-12-02
CUST02466,Occasional,Hyderabad,2024-03-27
CUST02467,One-time,Hyderabad,2024-10-09
CUST02468,Occasional,Mumbai,2024-06-12
CUST02469,Occasional,Bengaluru,2024-12-01
CUST02470,Regular,Mumbai,2024-09-22
CUST02471,Regular,Pune,2024-09-13
CUST02472,One-time,Mumbai,2024-12-08
CUST02473,Occasional,Kolkata,2025-02-22
CUST02474,Occasional,Mumbai,2024-06-08
CUST02475,Regular,Pune,2024-08-19
CUST02476,Loyal,Mumbai,2024-10-01
CUST02477,Loyal,Mumbai,2024-12-26
CUST02478,Regular,Bengaluru,2024-07-30
CUST02479,Regular,Bengaluru,2024-06-13
CUST02480,One-time,Kolkata,2025-01-05
CUST02481,Occasional,Mumbai,2025-02-21
CUST02482,Regular,Mumbai,2024-09-06
CUST02483,Loyal,Delhi NCR,2024-02-15
CUST02484,Regular,Delhi NCR,2024-05-06
CUST02485,One-time,Chennai,2024-07-21
CUST02486,Regular,Chennai,2024-11-04
CUST02487,Occasional,Chennai,2024-10-20
CUST02488,One-time,Mumbai,2024-12-25
CUST02489,Loyal,Delhi NCR,2024-01-14
CUST02490,Occasional,Hyderabad,2024-07-22
CUST02491,One-time,Delhi NCR,2024-11-03
CUST02492,Regular,Pune,2025-03-08
CUST02493,Loyal,Delhi NCR,2024-03-03
CUST02494,One-time,Delhi NCR,2025-01-20
CUST02495,One-time,Chennai,2024-01-04
CUST02496,Occasional,Delhi NCR,2024-03-27
CUST02497,Occasional,Kolkata,2025-01-05
CUST02498,Regular,Delhi NCR,2024-12-10
CUST02499,One-time,Mumbai,2025-03-02
CUST02500,Regular,Delhi NCR,2024-09-20
CUST02501,Loyal,Mumbai,2024-09-26
CUST02502,Occasional,Bengaluru,2024-08-22
CUST02503,One-time,Mumbai,2024-08-12
CUST02504,One-time,Pune,2024-08-13
CUST02505,Regular,Chennai,2024-05-08
CUST02506,Loyal,Delhi NCR,2025-01-08
CUST02507,One-time,Mumbai,2024-06-05
CUST02508,One-time,Delhi NCR,2024-09-24
CUST02509,Occasional,Hyderabad,2024-10-20
CUST02510,Occasional,Bengaluru,2024-08-23
CUST02511,Regular,Mumbai,2024-09-24
CUST02512,Regular,Bengaluru,2024-01-22
CUST02513,Loyal,Bengaluru,2024-05-18
CUST02514,Loyal,Delhi NCR,2024-07-15
CUST02515,Regular,Mumbai,2024-06-21
CUST02516,One-time,Kolkata,2025-02-01
CUST02517,Loyal,Mumbai,2025-01-27
CUST02518,Regular,Mumbai,2024-11-07
CUST02519,Occasional,Mumbai,2024-06-03
CUST02520,Regular,Bengaluru,2024-01-23
CUST02521,Regular,Bengaluru,2024-11-26
CUST02522,Occasional,Delhi NCR,2025-01-22
CUST02523,Regular,Bengaluru,2024-08-02
CUST02524,Occasional,Pune,2024-12-28
CUST02525,One-time,Delhi NCR,2025-02-11
CUST02526,Regular,Chennai,2024-08-27
CUST02527,One-time,Delhi NCR,2024-04-01
CUST02528,One-time,Mumbai,2024-01-10
CUST02529,One-time,Kolkata,2024-11-27
CUST02530,Occasional,Hyderabad,2024-09-03
CUST02531,Occasional,Delhi NCR,2024-03-08
CUST02532,Occasional,Chennai,2024-01-24
CUST02533,Occasional,Bengaluru,2025-02-28
CUST02534,Loyal,Delhi NCR,2024-05-20
CUST02535,One-time,Chennai,2024-05-23
CUST02536,Occasional,Hyderabad,2024-10-02
CUST02537,Occasional,Delhi NCR,2024-06-08
CUST02538,Regular,Pune,2025-02-03
CUST02539,Loyal,Delhi NCR,2024-10-25
CUST02540,Occasional,Mumbai,2024-06-05
CUST02541,Occasional,Kolkata,2024-04-26
CUST02542,Regular,Bengaluru,2025-01-11
CUST02543,Regular,Bengaluru,2024-09-16
CUST02544,Regular,Bengaluru,2025-02-06
CUST02545,Occasional,Bengaluru,2024-05-31
CUST02546,Regular,Delhi NCR,2024-01-10
CUST02547,One-time,Kolkata,2025-01-28
CUST02548,Regular,Pune,2024-04-14
CUST02549,Regular,Pune,2025-01-05
CUST02550,Regular,Bengaluru,2024-11-06
CUST02551,Occasional,Delhi NCR,2024-04-11
CUST02552,Regular,Mumbai,2024-11-27
CUST02553,Occasional,Delhi NCR,2024-02-05
CUST02554,One-time,Mumbai,2024-06-20
CUST02555,Regular,Pune,2024-06-05
CUST02556,Occasional,Chennai,2024-10-14
CUST02557,Loyal,Delhi NCR,2024-08-22
CUST02558,Regular,Delhi NCR,2024-09-25
CUST02559,Regular,Pune,2024-07-27
CUST02560,Loyal,Mumbai,2024-11-20
CUST02561,Occasional,Chennai,2024-03-11
CUST02562,Occasional,Delhi NCR,2024-11-10
CUST02563,Occasional,Mumbai,2024-01-22
CUST02564,Occasional,Mumbai,2024-02-07
CUST02565,Occasional,Kolkata,2024-11-12
CUST02566,Regular,Delhi NCR,2024-03-10
CUST02567,Loyal,Pune,2024-12-03
CUST02568,Loyal,Mumbai,2024-02-28
CUST02569,Occasional,Mumbai,2024-03-05
CUST02570,One-time,Chennai,2025-02-12
CUST02571,Loyal,Mumbai,2024-03-18
CUST02572,Occasional,Mumbai,2025-02-04
CUST02573,Occasional,Bengaluru,2024-06-01
CUST02574,One-time,Chennai,2024-12-15
CUST02575,Occasional,Delhi NCR,2025-02-15
CUST02576,Occasional,Mumbai,2024-02-21
CUST02577,Occasional,Kolkata,2024-05-24
CUST02578,One-time,Pune,2024-09-08
CUST02579,Loyal,Chennai,2025-01-14
CUST02580,One-time,Hyderabad,2024-03-23
CUST02581,Loyal,Pune,2024-03-22
CUST02582,One-time,Delhi NCR,2024-06-10
CUST02583,Loyal,Delhi NCR,2024-03-30
CUST02584,Regular,Pune,2024-04-26
CUST02585,Loyal,Pune,2024-02-26
CUST02586,Regular,Kolkata,2024-12-29
CUST02587,Regular,Bengaluru,2024-12-14
CUST02588,Regular,Delhi NCR,2024-03-04
CUST02589,Regular,Bengaluru,2024-08-23
CUST02590,Regular,Pune,2024-10-10
CUST02591,Occasional,Bengaluru,2024-10-01
CUST02592,One-time,Hyderabad,2025-03-06
CUST02593,Occasional,Bengaluru,2024-10-07
CUST02594,Loyal,Mumbai,2024-10-27
CUST02595,Regular,Bengaluru,2024-01-15
CUST02596,One-time,Pune,2024-02-04
CUST02597,Loyal,Chennai,2024-09-28
CUST02598,Regular,Delhi NCR,2025-02-01
CUST02599,One-time,Bengaluru,2024-06-23
CUST02600,One-time,Bengaluru,2024-10-08
CUST02601,Regular,Bengaluru,2024-04-02
CUST02602,Occasional,Mumbai,2024-07-18
CUST02603,Regular,Chennai,2024-11-25
CUST02604,Occasional,Chennai,2024-10-15
CUST02605,Loyal,Bengaluru,2024-02-20
CUST02606,Loyal,Bengaluru,2025-01-20
CUST02607,Occasional,Mumbai,2025-02-10
CUST02608,Regular,Bengaluru,2024-07-27
CUST02609,Occasional,Bengaluru,2024-05-29
CUST02610,Regular,Pune,2024-08-20
CUST02611,One-time,Mumbai,2024-12-16
CUST02612,One-time,Pune,2024-07-17
CUST02613,Regular,Delhi NCR,2024-01-14
CUST02614,Occasional,Pune,2024-02-01
CUST02615,Regular,Pune,2024-12-21
CUST02616,Regular,Delhi NCR,2024-12-10
CUST02617,Regular,Bengaluru,2024-12-04
CUST02618,One-time,Chennai,2024-02-25
CUST02619,One-time,Pune,2024-03-15
CUST02620,One-time,Mumbai,2024-06-21
CUST02621,One-time,Bengaluru,2024-04-11
CUST02622,One-time,Delhi NCR,2024-06-18
CUST02623,Regular,Pune,2024-09-01
CUST02624,One-time,Pune,2024-05-02
CUST02625,Occasional,Mumbai,2024-02-24
CUST02626,Regular,Pune,2024-06-25
CUST02627,Occasional,Hyderabad,2024-11-12
CUST02628,Regular,Hyderabad,2024-09-27
CUST02629,Regular,Mumbai,2024-05-20
CUST02630,Regular,Delhi NCR,2024-05-16
CUST02631,Loyal,Bengaluru,2024-09-12
CUST02632,Regular,Mumbai,2024-03-16
CUST02633,One-time,Bengaluru,2024-12-31
CUST02634,Occasional,Mumbai,2025-01-15
CUST02635,Occasional,Mumbai,2024-01-12
CUST02636,Regular,Pune,2025-03-01
CUST02637,Regular,Delhi NCR,2024-01-11
CUST02638,Regular,Pune,2024-07-19
CUST02639,One-time,Mumbai,2024-10-19
CUST02640,Regular,Bengaluru,2024-05-23
CUST02641,Occasional,Delhi NCR,2024-03-30
CUST02642,Occasional,Hyderabad,2024-01-21
CUST02643,Occasional,Hyderabad,2024-11-14
CUST02644,One-time,Delhi NCR,2024-01-17
CUST02645,Regular,Pune,2024-07-31
CUST02646,One-time,Delhi NCR,2024-06-21
CUST02647,Occasional,Bengaluru,2025-02-27
CUST02648,Occasional,Mumbai,2025-02-11
CUST02649,Occasional,Bengaluru,2024-12-24
CUST02650,One-time,Mumbai,2024-11-16
CUST02651,One-time,Chennai,2024-08-25
CUST02652,Regular,Bengaluru,2024-06-01
CUST02653,One-time,Bengaluru,2024-03-13
CUST02654,Occasional,Delhi NCR,2025-02-28
CUST02655,Regular,Delhi NCR,2024-06-17
CUST02656,One-time,Mumbai,2024-07-06
CUST02657,Regular,Chennai,2024-03-02
CUST02658,Occasional,Hyderabad,2024-05-01
CUST02659,Loyal,Mumbai,2024-10-04
CUST02660,Regular,Hyderabad,2024-07-05
CUST02661,One-time,Delhi NCR,2024-09-13
CUST02662,Regular,Mumbai,2024-04-02
CUST02663,Regular,Bengaluru,2024-02-05
CUST02664,Regular,Mumbai,2025-01-22
CUST02665,Regular,Mumbai,2024-07-08
CUST02666,One-time,Pune,2024-06-07
CUST02667,One-time,Delhi NCR,2024-05-05
CUST02668,Loyal,Chennai,2024-10-15
CUST02669,Occasional,Pune,2024-09-03
CUST02670,Regular,Chennai,2024-06-19
CUST02671,Occasional,Pune,2025-02-11
CUST02672,Regular,Chennai,2025-01-29
CUST02673,Regular,Delhi NCR,2024-03-27
CUST02674,Regular,Bengaluru,2024-10-08
CUST02675,Occasional,Bengaluru,2025-02-28
CUST02676,Occasional,Chennai,2024-08-01
CUST02677,Regular,Mumbai,2024-01-14
CUST02678,One-time,Bengaluru,2024-02-27
CUST02679,Occasional,Hyderabad,2024-10-19
CUST02680,Regular,Delhi NCR,2025-01-30
CUST02681,One-time,Chennai,2024-02-26
CUST02682,One-time,Delhi NCR,2024-08-27
CUST02683,Regular,Mumbai,2024-08-05
CUST02684,Occasional,Bengaluru,2024-05-04
CUST02685,Regular,Bengaluru,2024-10-03
CUST02686,Occasional,Mumbai,2025-01-19
CUST02687,Regular,Mumbai,2024-04-14
CUST02688,Occasional,Mumbai,2024-01-24
CUST02689,Regular,Hyderabad,2024-06-06
CUST02690,Occasional,Chennai,2024-05-17
CUST02691,One-time,Bengaluru,2024-11-14
CUST02692,Regular,Mumbai,2024-08-23
CUST02693,One-time,Bengaluru,2024-01-08
CUST02694,One-time,Chennai,2024-05-28
CUST02695,One-time,Hyderabad,2024-11-17
CUST02696,Regular,Delhi NCR,2024-07-27
CUST02697,One-time,Mumbai,2024-09-03
CUST02698,Loyal,Chennai,2024-04-25
CUST02699,Regular,Chennai,2024-05-19
CUST02700,One-time,Mumbai,2024-02-26
CUST02701,Occasional,Hyderabad,2024-02-05
CUST02702,Occasional,Mumbai,2024-01-17
CUST02703,Regular,Mumbai,2024-09-30
CUST02704,One-time,Hyderabad,2024-03-10
CUST02705,Occasional,Bengaluru,2024-09-08
CUST02706,Regular,Delhi NCR,2025-02-21
CUST02707,One-time,Chennai,2024-11-01
CUST02708,Regular,Chennai,2024-09-09
CUST02709,Regular,Mumbai,2024-02-21
CUST02710,Occasional,Pune,2024-08-02
CUST02711,One-time,Hyderabad,2025-01-25
CUST02712,Regular,Bengaluru,2024-06-17
CUST02713,Regular,Kolkata,2024-12-27
CUST02714,Loyal,Pune,2024-11-06
CUST02715,One-time,Mumbai,2024-04-26
CUST02716,Regular,Mumbai,2024-03-02
CUST02717,Occasional,Hyderabad,2024-01-08
CUST02718,One-time,Kolkata,2024-04-30
CUST02719,Loyal,Mumbai,2024-05-25
CUST02720,Occasional,Mumbai,2024-10-14
CUST02721,Occasional,Hyderabad,2024-09-07
CUST02722,One-time,Mumbai,2024-07-28
CUST02723,Regular,Mumbai,2024-11-12
CUST02724,Regular,Chennai,2024-12-03
CUST02725,Regular,Hyderabad,2024-11-08
CUST02726,Occasional,Chennai,2025-01-27
CUST02727,Occasional,Pune,2024-06-06
CUST02728,Loyal,Delhi NCR,2024-12-26
CUST02729,Regular,Chennai,2024-07-03
CUST02730,One-time,Delhi NCR,2024-03-21
CUST02731,Loyal,Delhi NCR,2024-03-04
CUST02732,Regular,Chennai,2024-02-10
CUST02733,Occasional,Pune,2025-02-22
CUST02734,Regular,Chennai,2024-03-15
CUST02735,Regular,Mumbai,2024-12-31
CUST02736,Regular,Kolkata,2024-12-09
CUST02737,Regular,Pune,2024-07-11
CUST02738,Occasional,Pune,2025-02-04
CUST02739,Occasional,Chennai,2025-02-01
CUST02740,Occasional,Delhi NCR,2025-02-09
CUST02741,Loyal,Pune,2024-08-05
CUST02742,One-time,Pune,2024-05-10
CUST02743,Regular,Hyderabad,2024-01-20
CUST02744,Occasional,Chennai,2025-01-03
CUST02745,Regular,Pune,2025-01-17
CUST02746,Occasional,Mumbai,2024-08-22
CUST02747,Regular,Mumbai,2024-02-01
CUST02748,Regular,Kolkata,2024-12-26
CUST02749,Regular,Kolkata,2024-05-10
CUST02750,Loyal,Kolkata,2024-08-28
CUST02751,Regular,Mumbai,2024-10-15
CUST02752,Occasional,Delhi NCR,2024-03-04
CUST02753,One-time,Hyderabad,2024-01-28
CUST02754,Loyal,Hyderabad,2024-02-04
CUST02755,One-time,Mumbai,2025-02-24
CUST02756,Occasional,Pune,2025-02-23
CUST02757,One-time,Mumbai,2024-07-05
CUST02758,Occasional,Bengaluru,2024-07-05
CUST02759,Occasional,Delhi NCR,2024-06-27
CUST02760,Occasional,Mumbai,2024-06-02
CUST02761,Occasional,Mumbai,2024-08-26
CUST02762,One-time,Chennai,2024-06-05
CUST02763,Loyal,Hyderabad,2024-09-26
CUST02764,Regular,Kolkata,2024-06-14
CUST02765,Loyal,Bengaluru,2024-10-02
CUST02766,One-time,Delhi NCR,2025-02-17
CUST02767,Regular,Delhi NCR,2024-03-31
CUST02768,Occasional,Pune,2024-01-28
CUST02769,One-time,Delhi NCR,2024-08-18
CUST02770,One-time,Hyderabad,2024-02-22
CUST02771,Regular,Hyderabad,2024-04-11
CUST02772,Occasional,Chennai,2024-12-11
CUST02773,One-time,Delhi NCR,2024-07-02
CUST02774,Loyal,Bengaluru,2024-08-28
CUST02775,Occasional,Delhi NCR,2024-12-05
CUST02776,Regular,Mumbai,2024-02-26
CUST02777,Occasional,Pune,2024-07-28
CUST02778,Occasional,Bengaluru,2024-01-16
CUST02779,Regular,Hyderabad,2024-08-06
CUST02780,Loyal,Mumbai,2024-04-08
CUST02781,Loyal,Kolkata,2025-02-03
CUST02782,Loyal,Kolkata,2024-04-24
CUST02783,Occasional,Bengaluru,2024-03-28
CUST02784,Regular,Chennai,2024-01-07
CUST02785,Regular,Delhi NCR,2024-02-28
CUST02786,Occasional,Hyderabad,2024-04-04
CUST02787,Occasional,Chennai,2024-04-09
CUST02788,Occasional,Hyderabad,2024-11-19
CUST02789,One-time,Hyderabad,2025-01-23
CUST02790,Regular,Bengaluru,2025-01-09
CUST02791,One-time,Hyderabad,2025-02-22
CUST02792,Loyal,Pune,2025-01-28
CUST02793,Occasional,Mumbai,2024-07-18
CUST02794,One-time,Mumbai,2024-06-19
CUST02795,One-time,Hyderabad,2024-10-11
CUST02796,Occasional,Pune,2024-05-19
CUST02797,Occasional,Bengaluru,2024-09-21
CUST02798,Regular,Chennai,2025-03-13
CUST02799,Occasional,Pune,2024-03-27
CUST02800,Occasional,Delhi NCR,2024-12-02
CUST02801,One-time,Delhi NCR,2025-02-13
CUST02802,Regular,Pune,2024-08-23
CUST02803,Loyal,Hyderabad,2024-06-04
CUST02804,Occasional,Bengaluru,2024-04-21
CUST02805,Loyal,Bengaluru,2024-03-14
CUST02806,Regular,Hyderabad,2024-05-20
CUST02807,Regular,Pune,2024-11-22
CUST02808,Occasional,Chennai,2024-08-13
CUST02809,Regular,Mumbai,2024-04-07
CUST02810,Regular,Hyderabad,2024-08-25
CUST02811,Loyal,Bengaluru,2024-12-20
CUST02812,One-time,Mumbai,2024-01-06
CUST02813,Occasional,Pune,2024-01-10
CUST02814,Loyal,Pune,2025-02-24
CUST02815,Loyal,Bengaluru,2024-11-23
CUST02816,Occasional,Hyderabad,2024-09-09
CUST02817,Regular,Delhi NCR,2025-01-31
CUST02818,Occasional,Mumbai,2024-09-15
CUST02819,Regular,Delhi NCR,2024-08-16
CUST02820,One-time,Delhi NCR,2024-04-02
CUST02821,Regular,Pune,2024-12-21
CUST02822,Occasional,Chennai,2024-12-01
CUST02823,Loyal,Hyderabad,2024-05-09
CUST02824,One-time,Mumbai,2024-11-18
CUST02825,One-time,Delhi NCR,2024-11-14
CUST02826,Occasional,Mumbai,2024-02-11
CUST02827,Regular,Pune,2024-03-11
CUST02828,Regular,Delhi NCR,2024-09-17
CUST02829,One-time,Bengaluru,2024-09-30
CUST02830,Occasional,Hyderabad,2024-10-15
CUST02831,Regular,Pune,2024-06-12
CUST02832,Regular,Delhi NCR,2024-12-31
CUST02833,Regular,Delhi NCR,2024-07-14
CUST02834,One-time,Pune,2024-03-31
CUST02835,Occasional,Bengaluru,2024-02-20
CUST02836,Occasional,Mumbai,2025-01-19
CUST02837,Occasional,Chennai,2024-11-05
CUST02838,Regular,Bengaluru,2024-07-21
CUST02839,Regular,Bengaluru,2024-04-01
CUST02840,Loyal,Mumbai,2024-02-12
CUST02841,Occasional,Delhi NCR,2024-03-07
CUST02842,Regular,Delhi NCR,2024-02-16
CUST02843,Regular,Delhi NCR,2024-08-19
CUST02844,Regular,Bengaluru,2024-03-27
CUST02845,Regular,Bengaluru,2024-02-25
CUST02846,Occasional,Chennai,2024-05-03
CUST02847,Regular,Kolkata,2024-11-02
CUST02848,Loyal,Mumbai,2024-08-05
CUST02849,Occasional,Mumbai,2024-03-08
CUST02850,Regular,Hyderabad,2024-11-23
CUST02851,Regular,Kolkata,2024-08-02
CUST02852,Regular,Chennai,2024-03-22
CUST02853,One-time,Mumbai,2024-10-29
CUST02854,Regular,Delhi NCR,2025-03-10
CUST02855,Occasional,Mumbai,2024-08-24
CUST02856,One-time,Hyderabad,2024-03-11
CUST02857,Occasional,Bengaluru,2024-05-15
CUST02858,Regular,Bengaluru,2024-09-19
CUST02859,Occasional,Bengaluru,2025-03-13
CUST02860,Regular,Delhi NCR,2025-02-10
CUST02861,Regular,Pune,2025-02-12
CUST02862,Occasional,Mumbai,2024-12-30
CUST02863,Regular,Pune,2024-09-08
CUST02864,Loyal,Hyderabad,2024-10-10
CUST02865,Regular,Pune,2024-11-17
CUST02866,Loyal,Delhi NCR,2024-11-09
CUST02867,Regular,Hyderabad,2024-10-06
CUST02868,Occasional,Pune,2024-02-28
CUST02869,One-time,Mumbai,2025-01-20
CUST02870,Loyal,Mumbai,2024-01-05
CUST02871,Occasional,Pune,2024-07-05
CUST02872,Regular,Delhi NCR,2024-07-09
CUST02873,Loyal,Mumbai,2025-03-12
CUST02874,Regular,Mumbai,2024-02-09
CUST02875,Loyal,Mumbai,2024-07-27
CUST02876,Regular,Bengaluru,2024-06-05
CUST02877,Regular,Pune,2024-02-12
CUST02878,Regular,Mumbai,2024-04-07
CUST02879,Occasional,Pune,2024-07-03
CUST02880,Loyal,Delhi NCR,2025-02-05
CUST02881,Regular,Delhi NCR,2024-06-19
CUST02882,Loyal,Delhi NCR,2025-01-20
CUST02883,Occasional,Hyderabad,2024-11-17
CUST02884,Regular,Kolkata,2024-12-24
CUST02885,Occasional,Bengaluru,2025-01-08
CUST02886,Regular,Mumbai,2024-11-08
CUST02887,Loyal,Delhi NCR,2024-11-17
CUST02888,One-time,Mumbai,2024-03-08
CUST02889,Loyal,Chennai,2024-11-10
CUST02890,Loyal,Mumbai,2024-01-22
CUST02891,Loyal,Kolkata,2024-11-18
CUST02892,One-time,Bengaluru,2024-10-13
CUST02893,Occasional,Bengaluru,2024-11-27
CUST02894,Occasional,Chennai,2024-10-08
CUST02895,One-time,Mumbai,2024-06-10
CUST02896,Loyal,Hyderabad,2024-06-10
CUST02897,One-time,Mumbai,2024-09-18
CUST02898,Regular,Chennai,2024-07-26
CUST02899,Occasional,Bengaluru,2024-05-29
CUST02900,Regular,Mumbai,2024-08-02
CUST02901,Regular,Chennai,2024-08-23
CUST02902,One-time,Mumbai,2024-04-15
CUST02903,Loyal,Mumbai,2024-10-06
CUST02904,One-time,Hyderabad,2024-05-17
CUST02905,Regular,Bengaluru,2024-04-27
CUST02906,Occasional,Chennai,2024-07-02
CUST02907,One-time,Pune,2024-02-15
CUST02908,Loyal,Pune,2024-09-21
CUST02909,One-time,Delhi NCR,2024-11-17
CUST02910,Occasional,Mumbai,2025-02-22
CUST02911,Occasional,Kolkata,2024-05-04
CUST02912,Loyal,Mumbai,2024-08-23
CUST02913,Occasional,Bengaluru,2024-08-08
CUST02914,Occasional,Delhi NCR,2024-11-16
CUST02915,Regular,Delhi NCR,2024-09-30
CUST02916,Regular,Bengaluru,2024-12-19
CUST02917,Regular,Hyderabad,2025-01-07
CUST02918,One-time,Hyderabad,2024-02-19
CUST02919,Loyal,Chennai,2024-06-04
CUST02920,Occasional,Delhi NCR,2024-10-13
CUST02921,One-time,Bengaluru,2024-08-26
CUST02922,Loyal,Mumbai,2024-07-30
CUST02923,Regular,Hyderabad,2024-03-16
CUST02924,Occasional,Delhi NCR,2024-09-07
CUST02925,Loyal,Bengaluru,2024-11-20
CUST02926,Occasional,Mumbai,2024-01-17
CUST02927,Occasional,Hyderabad,2024-09-16
CUST02928,Occasional,Hyderabad,2025-01-31
CUST02929,Regular,Chennai,2024-09-08
CUST02930,Occasional,Mumbai,2025-02-21
CUST02931,Occasional,Kolkata,2024-06-03
CUST02932,Regular,Delhi NCR,2024-01-02
CUST02933,Occasional,Delhi NCR,2024-10-25
CUST02934,One-time,Delhi NCR,2024-04-03
CUST02935,Occasional,Delhi NCR,2024-01-05
