customer_id,last_order,frequency,monetary,recency,R_score,F_score,M_score,RFM_sum,segment,region,segment_true
CUST00298,2025-03-19,1,13189.279999999999,287,2,1,1,4,Lost,Bengaluru,One-time
CUST00299,2025-10-31,4,92548.91999999998,61,3,2,2,7,Needs Attention,Bengaluru,Occasional
CUST00300,2025-05-24,6,217568.4,221,2,2,3,7,Needs Attention,Mumbai,Occasional
CUST00301,2025-05-16,4,132608.49,229,2,2,2,6,Lost,Kolkata,Occasional
CUST00302,2025-11-27,17,213836.61,34,4,4,3,11,Loyal Customers,Delhi NCR,Loyal
CUST00303,2025-09-23,4,77568.87,99,3,2,2,7,Needs Attention,Delhi NCR,Occasional
CUST00304,2025-12-03,8,201414.22999999998,28,4,3,3,10,Loyal Customers,Kolkata,Occasional
CUST00305,2025-02-18,4,84080.19,316,2,2,2,6,Lost,Pune,One-time
CUST00306,2025-12-23,10,235996.27,8,5,3,3,11,Loyal Customers,Mumbai,Regular
CUST00307,2025-12-22,9,202279.94,9,5,3,3,11,Loyal Customers,Mumbai,Regular
CUST00308,2025-11-09,6,126784.91,52,3,2,2,7,Needs Attention,Mumbai,Occasional
CUST00309,2025-12-04,11,299380.11,27,4,3,4,11,Loyal Customers,Bengaluru,Regular
CUST00310,2025-11-07,31,596760.13,54,3,5,5,13,Loyal Customers,Mumbai,Loyal
CUST00311,2025-10-24,18,275428.52,68,3,4,4,11,Loyal Customers,Kolkata,Regular
CUST00312,2024-11-23,20,331960.7,403,1,5,4,10,At Risk,Kolkata,Regular
CUST00313,2025-04-06,14,303893.30000000005,269,2,4,4,10,At Risk,Bengaluru,Regular
CUST00314,2025-11-27,15,242794.36000000002,34,4,4,4,12,Champions,Pune,Regular
CUST00315,2025-12-28,14,236843.81,3,5,4,3,12,Loyal Customers,Delhi NCR,Regular
CUST00316,2025-12-26,21,680498.21,5,5,5,5,15,Champions,Mumbai,Regular
CUST00317,2025-11-04,12,344619.66,57,3,4,4,11,Loyal Customers,Hyderabad,Regular
CUST00318,2025-12-15,11,104810.94,16,5,3,2,10,Loyal Customers,Mumbai,Occasional
CUST00319,2025-11-29,13,196478.33,32,4,4,3,11,Loyal Customers,Mumbai,Regular
CUST00320,2025-04-11,1,70820.89,264,2,1,2,5,Lost,Delhi NCR,One-time
CUST00321,2024-05-01,2,23700.7,609,1,1,1,3,Lost,Mumbai,One-time
CUST00322,2025-12-24,9,108578.19,7,5,3,2,10,Loyal Customers,Bengaluru,Regular
CUST00323,2024-10-06,25,537660.6799999999,451,1,5,5,11,At Risk,Pune,Regular
CUST00324,2025-08-09,7,124211.65,144,3,2,2,7,Needs Attention,Hyderabad,Occasional
CUST00325,2025-04-09,1,59637.600000000006,266,2,1,2,5,Lost,Pune,One-time
CUST00326,2025-10-19,7,102207.11,73,3,2,2,7,Needs Attention,Chennai,Occasional
CUST00327,2024-05-21,3,58077.94,589,1,1,2,4,Lost,Delhi NCR,One-time
CUST00328,2025-12-24,12,138222.3,7,5,4,2,11,Loyal Customers,Chennai,Occasional
CUST00329,2025-12-07,8,117642.96,24,4,3,2,9,Loyal Customers,Bengaluru,Occasional
CUST00330,2025-08-18,10,273897.23,135,3,3,4,10,Loyal Customers,Delhi NCR,Regular
CUST00331,2025-05-14,1,18617.0,231,2,1,1,4,Lost,Kolkata,Occasional
CUST00332,2025-12-01,6,208392.37,30,4,2,3,9,New / Promising,Delhi NCR,Regular
CUST00333,2025-08-05,4,62230.17,148,3,2,2,7,Needs Attention,Mumbai,Occasional
CUST00334,2024-12-21,3,186007.66999999998,375,1,1,3,5,Needs Attention,Delhi NCR,One-time
CUST00335,2025-11-14,18,575165.01,47,3,4,5,12,Loyal Customers,Delhi NCR,Loyal
CUST00336,2025-01-20,9,120241.68,345,1,3,2,6,At Risk,Delhi NCR,Occasional
CUST00337,2025-12-06,14,288710.21,25,4,4,4,12,Champions,Bengaluru,Loyal
CUST00338,2024-12-14,8,149951.2,382,1,3,3,7,At Risk,Chennai,Occasional
CUST00339,2025-09-28,27,586185.38,94,3,5,5,13,Loyal Customers,Delhi NCR,Loyal
CUST00340,2024-12-10,2,125542.57,386,1,1,2,4,Lost,Bengaluru,One-time
CUST00341,2025-12-30,16,424754.78,1,5,4,5,14,Champions,Delhi NCR,Loyal
CUST00342,2025-05-02,1,4129.67,243,2,1,1,4,Lost,Hyderabad,One-time
CUST00343,2024-12-19,4,53470.630000000005,377,1,2,1,4,Lost,Mumbai,One-time
CUST00344,2024-11-15,7,153656.66999999998,411,1,2,3,6,Needs Attention,Mumbai,Occasional
CUST00345,2025-08-25,6,273789.17,128,3,2,4,9,Needs Attention,Bengaluru,Occasional
CUST00346,2025-12-28,3,141974.77,3,5,1,3,9,New / Promising,Pune,Occasional
CUST00347,2025-02-11,1,2586.59,323,2,1,1,4,Lost,Hyderabad,One-time
CUST00348,2025-05-11,22,407218.77,234,2,5,5,12,At Risk,Bengaluru,Regular
CUST00349,2025-02-23,5,98997.56,311,2,2,2,6,Lost,Hyderabad,Occasional
CUST00350,2025-12-21,31,900093.5,10,5,5,5,15,Champions,Delhi NCR,Loyal
CUST00351,2025-01-28,6,85776.77,337,1,2,2,5,Lost,Mumbai,Occasional
CUST00352,2025-12-22,7,152221.19,9,5,2,3,10,New / Promising,Mumbai,Regular
CUST00353,2025-12-17,4,57795.59,14,5,2,2,9,New / Promising,Mumbai,Occasional
CUST00354,2025-10-05,3,52141.97,87,3,1,1,5,Needs Attention,Delhi NCR,Occasional
CUST00355,2025-12-23,11,315275.8,8,5,3,4,12,Loyal Customers,Bengaluru,Regular
CUST00356,2025-07-25,9,159651.05,159,3,3,3,9,Loyal Customers,Delhi NCR,Occasional
CUST00357,2025-09-01,6,124363.1,121,3,2,2,7,Needs Attention,Bengaluru,Occasional
CUST00358,2025-12-09,4,54319.4,22,4,2,1,7,New / Promising,Bengaluru,Occasional
CUST00359,2025-10-01,5,47927.97,91,3,2,1,6,Needs Attention,Pune,Regular
CUST00360,2025-04-20,11,264785.68,255,2,3,4,9,At Risk,Pune,Occasional
CUST00361,2025-02-07,2,29923.21,327,1,1,1,3,Lost,Delhi NCR,One-time
CUST00362,2025-12-16,31,517630.69999999995,15,5,5,5,15,Champions,Delhi NCR,Loyal
CUST00363,2025-12-06,13,412497.63,25,4,4,5,13,Champions,Bengaluru,Loyal
CUST00364,2025-12-22,20,503684.72,9,5,5,5,15,Champions,Bengaluru,Loyal
CUST00365,2024-09-10,2,72454.35999999999,477,1,1,2,4,Lost,Delhi NCR,Occasional
CUST00366,2025-06-22,9,137389.32,192,2,3,2,7,At Risk,Delhi NCR,Regular
CUST00367,2025-06-03,6,80074.48,211,2,2,2,6,Lost,Pune,Occasional
CUST00368,2025-12-08,7,136304.13,23,4,2,2,8,New / Promising,Pune,Occasional
CUST00369,2025-01-04,11,183325.87,361,1,3,3,7,At Risk,Mumbai,Regular
CUST00370,2024-07-23,3,7855.62,526,1,1,1,3,Lost,Bengaluru,One-time
CUST00371,2025-12-24,8,325305.1699999999,7,5,3,4,12,Loyal Customers,Chennai,Occasional
CUST00372,2025-12-11,10,347668.29,20,4,3,4,11,Loyal Customers,Mumbai,Regular
CUST00373,2025-11-05,31,609229.14,56,3,5,5,13,Loyal Customers,Chennai,Regular
CUST00374,2025-02-06,9,302694.97000000003,328,1,3,4,8,At Risk,Mumbai,Regular
CUST00375,2025-09-28,14,291524.21,94,3,4,4,11,Loyal Customers,Bengaluru,Regular
CUST00376,2025-12-16,32,650212.15,15,5,5,5,15,Champions,Bengaluru,Loyal
CUST00377,2025-04-30,1,6799.5,245,2,1,1,4,Lost,Mumbai,One-time
CUST00378,2025-12-23,16,550013.84,8,5,4,5,14,Champions,Chennai,Regular
CUST00379,2025-03-20,12,225847.61,286,2,4,3,9,At Risk,Bengaluru,Regular
CUST00380,2025-05-23,4,122624.20999999999,222,2,2,2,6,Lost,Kolkata,Occasional
CUST00381,2025-12-08,8,146629.28,23,4,3,3,10,Loyal Customers,Delhi NCR,Occasional
CUST00382,2025-08-22,2,119976.54,131,3,1,2,6,Needs Attention,Chennai,One-time
CUST00383,2025-10-16,7,133087.71,76,3,2,2,7,Needs Attention,Chennai,Occasional
CUST00384,2025-10-30,22,334084.49,62,3,5,4,12,Loyal Customers,Bengaluru,Regular
CUST00385,2025-06-11,8,124274.51,203,2,3,2,7,At Risk,Mumbai,Regular
CUST00386,2025-11-14,2,61437.68,47,3,1,2,6,Needs Attention,Pune,One-time
CUST00387,2025-10-03,7,188115.78,89,3,2,3,8,Needs Attention,Bengaluru,Occasional
CUST00388,2024-09-21,1,19987.78,466,1,1,1,3,Lost,Kolkata,One-time
CUST00389,2025-11-16,23,577556.45,45,4,5,5,14,Champions,Bengaluru,Loyal
CUST00390,2024-09-23,1,12375.58,464,1,1,1,3,Lost,Delhi NCR,One-time
CUST00391,2025-06-25,12,407949.79,189,2,4,5,11,At Risk,Mumbai,Occasional
CUST00392,2025-12-26,34,612860.37,5,5,5,5,15,Champions,Pune,Loyal
CUST00393,2025-11-14,4,119576.05,47,3,2,2,7,Needs Attention,Kolkata,Occasional
CUST00394,2025-06-28,9,132475.29,186,2,3,2,7,At Risk,Mumbai,Occasional
CUST00395,2025-11-29,22,377058.47,32,4,5,4,13,Champions,Hyderabad,Loyal
CUST00396,2025-10-23,18,356802.23000000004,69,3,4,4,11,Loyal Customers,Chennai,Regular
CUST00397,2025-08-26,2,3636.5699999999997,127,3,1,1,5,Needs Attention,Mumbai,One-time
CUST00398,2025-12-29,10,217703.14,2,5,3,3,11,Loyal Customers,Mumbai,Regular
CUST00399,2025-11-29,11,450400.55,32,4,3,5,12,Loyal Customers,Pune,Regular
CUST00400,2025-09-06,11,365250.79000000004,116,3,3,4,10,Loyal Customers,Pune,Regular
CUST00401,2025-12-21,19,515211.86,10,5,5,5,15,Champions,Mumbai,Regular
CUST00402,2024-10-31,1,29129.54,426,1,1,1,3,Lost,Chennai,One-time
CUST00403,2025-06-26,8,212789.88,188,2,3,3,8,At Risk,Bengaluru,Occasional
CUST00404,2025-12-27,30,594716.4,4,5,5,5,15,Champions,Chennai,Loyal
CUST00405,2024-05-15,1,6079.549999999999,595,1,1,1,3,Lost,Chennai,One-time
CUST00406,2024-11-11,1,10383.0,415,1,1,1,3,Lost,Hyderabad,One-time
CUST00407,2025-11-20,13,376091.59,41,4,4,4,12,Champions,Bengaluru,Regular
CUST00408,2024-06-01,1,10923.91,578,1,1,1,3,Lost,Delhi NCR,One-time
CUST00409,2025-12-14,28,458942.64,17,4,5,5,14,Champions,Bengaluru,Loyal
CUST00410,2024-09-03,1,53341.48,484,1,1,1,3,Lost,Mumbai,One-time
CUST00411,2025-09-25,2,5604.530000000001,97,3,1,1,5,Needs Attention,Pune,Occasional
CUST00412,2025-07-30,6,191406.81,154,3,2,3,8,Needs Attention,Mumbai,Occasional
CUST00413,2025-12-22,23,550693.76,9,5,5,5,15,Champions,Bengaluru,Loyal
CUST00414,2024-11-09,2,10744.720000000001,417,1,1,1,3,Lost,Mumbai,One-time
CUST00415,2025-11-03,31,803076.13,58,3,5,5,13,Loyal Customers,Delhi NCR,Loyal
CUST00416,2025-12-20,13,207687.91,11,5,4,3,12,Loyal Customers,Delhi NCR,Regular
CUST00417,2025-12-02,16,326235.58999999997,29,4,4,4,12,Champions,Pune,Loyal
CUST00418,2025-10-23,12,169924.48,69,3,4,3,10,Loyal Customers,Hyderabad,Occasional
CUST00419,2025-12-26,26,580975.63,5,5,5,5,15,Champions,Mumbai,Regular
CUST00420,2025-03-09,1,1278.48,297,2,1,1,4,Lost,Chennai,One-time
CUST00421,2024-11-08,7,95889.93000000001,418,1,2,2,5,Lost,Chennai,Occasional
CUST00422,2025-11-28,44,952930.41,33,4,5,5,14,Champions,Delhi NCR,Loyal
CUST00423,2025-11-12,34,890605.06,49,3,5,5,13,Loyal Customers,Pune,Loyal
CUST00424,2025-12-27,19,428724.18,4,5,5,5,15,Champions,Delhi NCR,Loyal
CUST00425,2025-12-02,6,160415.11,29,4,2,3,9,New / Promising,Mumbai,Occasional
CUST00426,2024-09-29,3,25727.63,458,1,1,1,3,Lost,Bengaluru,One-time
CUST00427,2025-12-21,9,174211.69,10,5,3,3,11,Loyal Customers,Mumbai,Regular
CUST00428,2025-07-30,2,31023.93,154,3,1,1,5,Needs Attention,Chennai,One-time
CUST00429,2025-10-15,16,577577.26,77,3,4,5,12,Loyal Customers,Chennai,Loyal
CUST00430,2024-09-11,1,4422.83,476,1,1,1,3,Lost,Hyderabad,One-time
CUST00431,2025-01-12,3,69315.7,353,1,1,2,4,Lost,Bengaluru,One-time
CUST00432,2024-06-28,6,46506.909999999996,551,1,2,1,4,Lost,Bengaluru,Occasional
CUST00433,2025-04-11,11,255687.38,264,2,3,4,9,At Risk,Kolkata,Occasional
CUST00434,2024-12-29,4,68809.42,367,1,2,2,5,Lost,Delhi NCR,One-time
CUST00435,2025-12-22,26,419237.38,9,5,5,5,15,Champions,Mumbai,Loyal
CUST00436,2025-09-27,13,402108.94,95,3,4,4,11,Loyal Customers,Bengaluru,Regular
CUST00437,2025-12-25,30,633199.97,6,5,5,5,15,Champions,Delhi NCR,Loyal
CUST00438,2024-08-13,7,67715.8,505,1,2,2,5,Lost,Delhi NCR,Occasional
CUST00439,2024-12-21,3,33898.47,375,1,1,1,3,Lost,Mumbai,Occasional
CUST00440,2024-09-19,3,11426.580000000002,468,1,1,1,3,Lost,Bengaluru,Occasional
CUST00441,2025-05-14,6,96668.35,231,2,2,2,6,Lost,Delhi NCR,One-time
CUST00442,2025-12-26,11,342658.77,5,5,3,4,12,Loyal Customers,Mumbai,Regular
CUST00443,2025-06-10,4,21852.16,204,2,2,1,5,Lost,Mumbai,Occasional
CUST00444,2025-12-08,15,284642.56,23,4,4,4,12,Champions,Delhi NCR,Regular
CUST00445,2025-12-24,18,276995.62,7,5,4,4,13,Champions,Chennai,Regular
CUST00446,2025-11-19,11,124709.05,42,4,3,2,9,Loyal Customers,Delhi NCR,Occasional
CUST00447,2024-11-05,4,39946.14000000001,421,1,2,1,4,Lost,Pune,One-time
CUST00448,2024-08-22,5,88318.16,496,1,2,2,5,Lost,Hyderabad,Occasional
CUST00449,2025-12-17,19,332379.23000000004,14,5,5,4,14,Champions,Delhi NCR,Loyal
CUST00450,2025-02-20,9,182697.7,314,2,3,3,8,At Risk,Hyderabad,Occasional
CUST00451,2025-12-28,13,280158.6,3,5,4,4,13,Champions,Pune,Loyal
CUST00452,2024-08-03,5,95423.98999999999,515,1,2,2,5,Lost,Bengaluru,One-time
CUST00453,2025-04-27,2,37093.31,248,2,1,1,4,Lost,Mumbai,Occasional
CUST00454,2025-07-04,8,227456.94,180,2,3,3,8,At Risk,Mumbai,Regular
CUST00455,2025-12-23,38,1036298.14,8,5,5,5,15,Champions,Kolkata,Loyal
CUST00456,2025-11-12,15,558190.66,49,3,4,5,12,Loyal Customers,Hyderabad,Regular
CUST00457,2025-03-19,3,77131.29,287,2,1,2,5,Lost,Kolkata,One-time
CUST00458,2025-12-07,15,294340.17,24,4,4,4,12,Champions,Chennai,Regular
CUST00459,2025-08-13,7,52435.219999999994,140,3,2,1,6,Needs Attention,Mumbai,Occasional
CUST00460,2025-06-09,3,49694.33,205,2,1,1,4,Lost,Hyderabad,Occasional
CUST00461,2025-07-14,5,127927.03,170,2,2,2,6,Lost,Bengaluru,Occasional
CUST00462,2025-12-24,17,285466.06,7,5,4,4,13,Champions,Hyderabad,Loyal
CUST00463,2025-05-30,2,11687.67,215,2,1,1,4,Lost,Mumbai,One-time
CUST00464,2025-09-27,11,156439.17,95,3,3,3,9,Loyal Customers,Delhi NCR,Regular
CUST00465,2025-08-11,2,6455.110000000001,142,3,1,1,5,Needs Attention,Hyderabad,Occasional
CUST00466,2025-04-16,5,127439.18,259,2,2,2,6,Lost,Hyderabad,Occasional
CUST00467,2025-08-04,2,35501.75,149,3,1,1,5,Needs Attention,Pune,Occasional
CUST00468,2024-09-01,1,6716.91,486,1,1,1,3,Lost,Delhi NCR,One-time
CUST00469,2025-12-22,30,740884.86,9,5,5,5,15,Champions,Delhi NCR,Loyal
CUST00470,2025-02-26,6,164130.78999999998,308,2,2,3,7,Needs Attention,Kolkata,Occasional
CUST00471,2025-12-29,16,329759.14,2,5,4,4,13,Champions,Bengaluru,Regular
CUST00472,2025-08-29,15,346391.9,124,3,4,4,11,Loyal Customers,Bengaluru,Regular
CUST00473,2025-12-10,22,490171.92000000004,21,4,5,5,14,Champions,Bengaluru,Loyal
CUST00474,2025-12-11,34,751009.38,20,4,5,5,14,Champions,Delhi NCR,Loyal
CUST00475,2025-04-15,8,85546.97,260,2,3,2,7,At Risk,Bengaluru,Regular
CUST00476,2025-11-20,9,320235.26,41,4,3,4,11,Loyal Customers,Bengaluru,Regular
CUST00477,2025-12-02,18,360240.72,29,4,4,4,12,Champions,Hyderabad,Regular
CUST00478,2025-04-12,4,72366.08,263,2,2,2,6,Lost,Chennai,Occasional
CUST00479,2025-02-20,4,25409.56,314,2,2,1,5,Lost,Kolkata,Occasional
CUST00480,2025-05-26,9,319347.94,219,2,3,4,9,At Risk,Bengaluru,Regular
CUST00481,2025-05-04,5,59687.08,241,2,2,2,6,Lost,Bengaluru,Regular
CUST00482,2025-11-07,11,246870.95,54,3,3,4,10,Loyal Customers,Pune,Regular
CUST00483,2025-12-16,8,203269.44,15,5,3,3,11,Loyal Customers,Chennai,Occasional
CUST00484,2025-11-14,15,370987.29000000004,47,3,4,4,11,Loyal Customers,Bengaluru,Regular
CUST00485,2025-11-13,24,461285.76,48,3,5,5,13,Loyal Customers,Pune,Loyal
CUST00486,2025-05-19,19,327440.51,226,2,5,4,11,At Risk,Hyderabad,Regular
CUST00487,2025-11-15,12,244060.46,46,3,4,4,11,Loyal Customers,Pune,Regular
CUST00488,2025-12-07,11,232999.15,24,4,3,3,10,Loyal Customers,Hyderabad,Regular
CUST00489,2024-08-15,6,234499.99,503,1,2,3,6,Needs Attention,Mumbai,Occasional
CUST00490,2025-12-18,5,91570.91,13,5,2,2,9,New / Promising,Bengaluru,Occasional
CUST00491,2025-06-05,4,32275.19,209,2,2,1,5,Lost,Bengaluru,Occasional
CUST00492,2025-11-02,13,160622.62,59,3,4,3,10,Loyal Customers,Mumbai,Occasional
CUST00493,2024-09-06,6,148805.24,481,1,2,3,6,Needs Attention,Chennai,Occasional
CUST00494,2025-05-22,11,354042.31,223,2,3,4,9,At Risk,Pune,Regular
CUST00495,2024-12-28,6,45632.05,368,1,2,1,4,Lost,Mumbai,Occasional
CUST00496,2025-11-29,6,82377.99,32,4,2,2,8,New / Promising,Hyderabad,Occasional
CUST00497,2025-04-14,18,464968.94,261,2,4,5,11,At Risk,Pune,Regular
CUST00498,2025-11-07,5,49852.99,54,3,2,1,6,Needs Attention,Hyderabad,Occasional
CUST00499,2025-12-12,18,457726.71,19,4,4,5,13,Champions,Delhi NCR,Regular
CUST00500,2025-03-15,9,341394.66000000003,291,2,3,4,9,At Risk,Chennai,Occasional
CUST00501,2025-04-14,9,163334.99,261,2,3,3,8,At Risk,Delhi NCR,Occasional
CUST00502,2025-02-16,1,31867.379999999997,318,2,1,1,4,Lost,Bengaluru,One-time
CUST00503,2024-08-28,2,35609.850000000006,490,1,1,1,3,Lost,Mumbai,One-time
CUST00504,2025-02-11,11,282814.83,323,2,3,4,9,At Risk,Pune,Occasional
CUST00505,2025-02-20,9,153255.39,314,2,3,3,8,At Risk,Pune,Occasional
CUST00506,2024-10-04,5,103098.56,453,1,2,2,5,Lost,Bengaluru,Occasional
CUST00507,2024-10-04,15,260789.45,453,1,4,4,9,At Risk,Bengaluru,Regular
CUST00508,2024-12-27,3,20359.239999999998,369,1,1,1,3,Lost,Hyderabad,One-time
CUST00509,2024-12-16,11,146220.09,380,1,3,3,7,At Risk,Pune,Regular
CUST00510,2025-12-21,21,372746.82,10,5,5,4,14,Champions,Delhi NCR,Loyal
CUST00511,2025-12-27,32,848108.68,4,5,5,5,15,Champions,Kolkata,Loyal
CUST00512,2025-03-05,1,57977.340000000004,301,2,1,2,5,Lost,Pune,One-time
CUST00513,2025-11-06,13,248599.21,55,3,4,4,11,Loyal Customers,Kolkata,Loyal
CUST00514,2025-12-30,11,250112.53,1,5,3,4,12,Loyal Customers,Kolkata,Regular
CUST00515,2025-11-02,8,239881.91,59,3,3,3,9,Loyal Customers,Chennai,Regular
CUST00516,2025-12-29,22,326975.49,2,5,5,4,14,Champions,Hyderabad,Regular
CUST00517,2025-11-02,4,240570.27999999997,59,3,2,4,9,Needs Attention,Pune,Regular
CUST00518,2024-11-29,10,379949.17,397,1,3,4,8,At Risk,Mumbai,Occasional
CUST00519,2025-12-25,18,406336.23000000004,6,5,4,5,14,Champions,Bengaluru,Loyal
CUST00520,2024-12-02,3,77965.48,394,1,1,2,4,Lost,Hyderabad,One-time
CUST00521,2025-04-24,3,89419.1,251,2,1,2,5,Lost,Bengaluru,One-time
CUST00522,2025-04-29,8,96963.56999999999,246,2,3,2,7,At Risk,Chennai,Regular
CUST00523,2025-11-18,14,277978.91,43,4,4,4,12,Champions,Mumbai,Regular
CUST00524,2025-12-04,4,139278.08,27,4,2,2,8,New / Promising,Delhi NCR,Occasional
CUST00525,2025-11-20,26,632287.15,41,4,5,5,14,Champions,Bengaluru,Loyal
CUST00526,2025-11-18,19,443524.37,43,4,5,5,14,Champions,Bengaluru,Regular
CUST00527,2024-10-03,3,48284.69,454,1,1,1,3,Lost,Mumbai,One-time
CUST00528,2025-01-11,2,21315.41,354,1,1,1,3,Lost,Mumbai,One-time
CUST00529,2025-12-01,6,24878.31,30,4,2,1,7,New / Promising,Chennai,Occasional
CUST00530,2025-12-25,17,232454.95,6,5,4,3,12,Loyal Customers,Bengaluru,Regular
CUST00531,2025-02-13,6,177165.24,321,2,2,3,7,Needs Attention,Mumbai,Occasional
CUST00532,2025-05-16,7,74220.65000000001,229,2,2,2,6,Lost,Mumbai,Occasional
CUST00533,2025-08-22,19,439855.64,131,3,5,5,13,Loyal Customers,Bengaluru,Regular
CUST00534,2025-10-23,8,180090.16,69,3,3,3,9,Loyal Customers,Mumbai,Occasional
CUST00535,2025-12-29,37,1145877.5,2,5,5,5,15,Champions,Pune,Loyal
CUST00536,2025-05-13,15,306817.36,232,2,4,4,10,At Risk,Hyderabad,Regular
CUST00537,2025-04-04,6,255043.62,271,2,2,4,8,Needs Attention,Delhi NCR,Occasional
CUST00538,2025-12-28,21,378404.36,3,5,5,4,14,Champions,Bengaluru,Regular
CUST00539,2025-12-03,14,353349.34,28,4,4,4,12,Champions,Mumbai,Regular
CUST00540,2024-11-02,1,10266.83,424,1,1,1,3,Lost,Delhi NCR,One-time
CUST00541,2025-07-20,2,48510.32000000001,164,2,1,1,4,Lost,Chennai,One-time
CUST00542,2025-12-17,9,167294.1,14,5,3,3,11,Loyal Customers,Bengaluru,Occasional
CUST00543,2024-08-06,4,22703.44,512,1,2,1,4,Lost,Chennai,One-time
CUST00544,2024-07-25,4,95517.08,524,1,2,2,5,Lost,Delhi NCR,One-time
CUST00545,2025-12-10,29,598062.81,21,4,5,5,14,Champions,Delhi NCR,Loyal
CUST00546,2025-10-21,7,163738.47999999998,71,3,2,3,8,Needs Attention,Bengaluru,Regular
CUST00547,2025-11-17,11,144137.05,44,4,3,3,10,Loyal Customers,Bengaluru,Regular
CUST00548,2025-11-27,41,1032277.25,34,4,5,5,14,Champions,Kolkata,Loyal
CUST00549,2025-07-20,2,39963.32,164,2,1,1,4,Lost,Mumbai,Occasional
CUST00550,2025-12-14,20,441812.63,17,4,5,5,14,Champions,Chennai,Regular
CUST00551,2025-11-11,9,205525.18,50,3,3,3,9,Loyal Customers,Chennai,Regular
CUST00552,2025-08-30,11,231537.25,123,3,3,3,9,Loyal Customers,Bengaluru,Regular
CUST00553,2025-11-07,12,136219.99000000002,54,3,4,2,9,Loyal Customers,Delhi NCR,Regular
CUST00554,2024-10-10,1,4095.0,447,1,1,1,3,Lost,Bengaluru,One-time
CUST00555,2025-12-12,23,424115.67,19,4,5,5,14,Champions,Delhi NCR,Loyal
CUST00556,2025-12-25,8,107363.44,6,5,3,2,10,Loyal Customers,Hyderabad,Regular
CUST00557,2025-08-19,15,282023.87,134,3,4,4,11,Loyal Customers,Bengaluru,Regular
CUST00558,2025-12-24,5,159289.38999999998,7,5,2,3,10,New / Promising,Chennai,Regular
CUST00559,2024-11-06,4,71954.09,420,1,2,2,5,Lost,Pune,Occasional
CUST00560,2025-10-13,20,486987.69999999995,79,3,5,5,13,Loyal Customers,Bengaluru,Regular
CUST00561,2025-12-05,27,727876.76,26,4,5,5,14,Champions,Pune,Loyal
CUST00562,2025-03-14,9,112615.76,292,2,3,2,7,At Risk,Bengaluru,Regular
CUST00563,2025-03-01,2,20443.54,305,2,1,1,4,Lost,Chennai,One-time
CUST00564,2025-09-11,9,129482.37,111,3,3,2,8,Loyal Customers,Mumbai,Occasional
CUST00565,2025-11-18,9,218892.03,43,4,3,3,10,Loyal Customers,Kolkata,Occasional
CUST00566,2025-11-10,8,276988.45,51,3,3,4,10,Loyal Customers,Hyderabad,Occasional
CUST00567,2025-12-11,8,151686.44,20,4,3,3,10,Loyal Customers,Chennai,Occasional
CUST00568,2025-12-20,38,762847.35,11,5,5,5,15,Champions,Bengaluru,Loyal
CUST00569,2025-12-21,6,96213.1,10,5,2,2,9,New / Promising,Chennai,Regular
CUST00570,2025-04-17,7,136000.76,258,2,2,2,6,Lost,Delhi NCR,Occasional
CUST00571,2025-12-03,19,325792.58,28,4,5,4,13,Champions,Hyderabad,Regular
CUST00572,2024-11-18,2,16334.619999999999,408,1,1,1,3,Lost,Mumbai,One-time
CUST00573,2025-11-20,14,225906.77000000002,41,4,4,3,11,Loyal Customers,Delhi NCR,Regular
CUST00574,2025-01-29,5,71316.86,336,1,2,2,5,Lost,Bengaluru,Occasional
CUST00575,2025-03-17,3,61345.73,289,2,1,2,5,Lost,Delhi NCR,One-time
CUST00576,2025-10-02,7,221464.98,90,3,2,3,8,Needs Attention,Delhi NCR,Occasional
CUST00577,2025-04-20,6,28770.85,255,2,2,1,5,Lost,Hyderabad,One-time
CUST00578,2025-03-12,9,190376.91,294,2,3,3,8,At Risk,Delhi NCR,Occasional
CUST00579,2024-07-24,1,14515.42,525,1,1,1,3,Lost,Hyderabad,One-time
CUST00580,2025-12-03,4,57865.82000000001,28,4,2,2,8,New / Promising,Mumbai,Regular
CUST00581,2025-11-28,15,226526.35,33,4,4,3,11,Loyal Customers,Hyderabad,Regular
CUST00582,2025-02-25,2,19100.88,309,2,1,1,4,Lost,Hyderabad,Occasional
CUST00583,2025-12-19,18,243315.79,12,5,4,4,13,Champions,Delhi NCR,Loyal
CUST00584,2025-08-25,6,65424.34999999999,128,3,2,2,7,Needs Attention,Hyderabad,Regular
CUST00585,2025-07-29,1,1562.05,155,3,1,1,5,Needs Attention,Chennai,One-time
CUST00586,2025-12-07,5,101005.76,24,4,2,2,8,New / Promising,Hyderabad,Occasional
CUST00587,2025-12-20,6,124531.35,11,5,2,2,9,New / Promising,Delhi NCR,Regular
CUST00588,2025-11-04,12,333892.26,57,3,4,4,11,Loyal Customers,Bengaluru,Regular
CUST00589,2025-11-13,14,280380.11,48,3,4,4,11,Loyal Customers,Hyderabad,Regular
CUST00590,2025-12-12,40,970218.49,19,4,5,5,14,Champions,Delhi NCR,Loyal
CUST00591,2025-01-02,3,32530.55,363,1,1,1,3,Lost,Hyderabad,One-time
CUST00592,2025-12-06,10,221565.35,25,4,3,3,10,Loyal Customers,Delhi NCR,Regular
CUST00593,2025-10-19,15,311328.54000000004,73,3,4,4,11,Loyal Customers,Hyderabad,Regular
